book,lang,source_order,page_n,facs,line_id,source_div_n,source_xml_id,printed_primary,printed_alternate,heading_label,source_heading_text,generated_n,generated_label,generated_source_label,visible_chapter_title,paired_generated_n,issue_codes,image_url
1,grc,6,15,page_images/page-0047.png,,6,spr-ch-1.6,ϛ,,Περὶ Νάρδου.,Κεφ. ϛ΄. [Περὶ Νάρδου.],1.6,Περὶ Νάρδου,Κεφ. ϛ΄. [Περὶ Νάρδου.],Κεφ. ϛ΄. [Περὶ Νάρδου.],1.6,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0047.jp2/full/1200,/0/default.jpg"
1,la,918,15,page_images/page-0047.png,,,,VI,,De Nardo.,"Cap. VI. [De Nardo.] Nardi duo sunt genera, al-",1.6,De Nardo,Cap. VI. [De Nardo.],,1.6,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0047.jp2/full/1200,/0/default.jpg"
1,grc,7,17,page_images/page-0049.png,,7,spr-ch-1.7,ζ,,Περὶ κελτικῆς Νάρδου.,Κεφ. ζ΄. [Περὶ κελτικῆς Νάρδου.],1.7,Περὶ κελτικῆς Νάρδου,Κεφ. ζ΄. [Περὶ κελτικῆς Νάρδου.],Κεφ. ζ΄. [Περὶ κελτικῆς Νάρδου.],1.7,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0049.jp2/full/1200,/0/default.jpg"
1,la,919,17,page_images/page-0049.png,spr-lb-1-0049-15,,,VII,,De celtica Nardo.,Cap. VII. [De celtica Nardo.] Nardus celtica na-,1.7,De celtica Nardo,Cap. VII. [De celtica Nardo.],,1.7,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0049.jp2/full/1200,/0/default.jpg"
1,grc,8,19,page_images/page-0051.png,,8,spr-ch-1.8,η,,Περὶ ὀρεινῆς Νάρδου.,Κεφ. η΄. [Περὶ ὀρεινῆς Νάρδου.],1.8,Περὶ ὀρεινῆς Νάρδου,Κεφ. η΄. [Περὶ ὀρεινῆς Νάρδου.],Κεφ. η΄. [Περὶ ὀρεινῆς Νάρδου.],1.8,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0051.jp2/full/1200,/0/default.jpg"
1,grc,9,19,page_images/page-0051.png,,9,spr-ch-1.9,θ,,Περὶ Ἀσάρου.,Κεφ. θ΄. [Περὶ Ἀσάρου.],1.9,Περὶ Ἀσάρου,Κεφ. θ΄. [Περὶ Ἀσάρου.],Κεφ. θ΄. [Περὶ Ἀσάρου.],1.9,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0051.jp2/full/1200,/0/default.jpg"
1,la,920,19,page_images/page-0051.png,,,,VIII,,De Nardo montana.,"Cap. VIII. [De Nardo montana.] Nardus montana,",1.8,De Nardo montana,Cap. VIII. [De Nardo montana.],,1.8,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0051.jp2/full/1200,/0/default.jpg"
1,la,921,19,page_images/page-0051.png,spr-lb-1-0051-14,,,IX,,De Asaro.,"Cap. IX. [De Asaro.] Asarum, quod et nardum",1.9,De Asaro,Cap. IX. [De Asaro.],,1.9,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0051.jp2/full/1200,/0/default.jpg"
1,grc,10,20,page_images/page-0052.png,,10,spr-ch-1.10,ι,,Περὶ Φοῦ.,Κεφ. ι΄. [Περὶ Φοῦ.],1.10,Περὶ Φοῦ,Κεφ. ι΄. [Περὶ Φοῦ.],Κεφ. ι΄. [Περὶ Φοῦ.],1.10,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0052.jp2/full/1200,/0/default.jpg"
1,la,922,20,page_images/page-0052.png,,,,X,,De Phu.,"Cap. X. [De Phu.] Phu, quod et ipsum aliqui",1.10,De Phu,Cap. X. [De Phu.],,1.10,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0052.jp2/full/1200,/0/default.jpg"
1,grc,11,21,page_images/page-0053.png,,11,spr-ch-1.11,ια,,Περὶ Μαλαβάθρου.,Κεφ. ια΄. [Περὶ Μαλαβάθρου.],1.11,Περὶ Μαλαβάθρου,Κεφ. ια΄. [Περὶ Μαλαβάθρου.],Κεφ. ια΄. [Περὶ Μαλαβάθρου.],1.11,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0053.jp2/full/1200,/0/default.jpg"
1,la,923,21,page_images/page-0053.png,spr-lb-1-0053-15,,,XI,,De Malabathro.,Cap. XI. [De Malabathro.] Malabathrum nonnulli,1.11,De Malabathro,Cap. XI. [De Malabathro.],,1.11,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0053.jp2/full/1200,/0/default.jpg"
1,grc,12,23,page_images/page-0055.png,,12,spr-ch-1.12,ιβ,,Περὶ Κασσίας.,Κεφ. ιβ΄. [Περὶ Κασσίας.],1.12,Περὶ Κασσίας,Κεφ. ιβ΄. [Περὶ Κασσίας.],Κεφ. ιβ΄. [Περὶ Κασσίας.],1.12,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0055.jp2/full/1200,/0/default.jpg"
1,la,924,23,page_images/page-0055.png,,,,XII,,De Cassia.,"Cap. XII. [De Cassia.] Cassiae sunt plures species,",1.12,De Cassia,Cap. XII. [De Cassia.],,1.12,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0055.jp2/full/1200,/0/default.jpg"
1,grc,13,25,page_images/page-0057.png,,13,spr-ch-1.13,ιγ,,Περὶ Κινναμώμου.,Κεφ. ιγ΄. [Περὶ Κινναμώμου.],1.13,Περὶ Κινναμώμου,Κεφ. ιγ΄. [Περὶ Κινναμώμου.],Κεφ. ιγ΄. [Περὶ Κινναμώμου.],1.13,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0057.jp2/full/1200,/0/default.jpg"
1,la,925,25,page_images/page-0057.png,,,,XIII,,De Cinnamomo.,Cap. XIII. [De Cinnamomo.] Cinnamomi plures,1.13,De Cinnamomo,Cap. XIII. [De Cinnamomo.],,1.13,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0057.jp2/full/1200,/0/default.jpg"
1,grc,14,28,page_images/page-0060.png,spr-lb-1-0060-01,14,spr-ch-1.14,ιδ,,Περὶ Ἀμώμου.,Κεφ. ιδ΄. [Περὶ Ἀμώμου.],1.14,Περὶ Ἀμώμου,Κεφ. ιδ΄. [Περὶ Ἀμώμου.],Κεφ. ιδ΄. [Περὶ Ἀμώμου.],1.14,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0060.jp2/full/1200,/0/default.jpg"
1,la,926,28,page_images/page-0060.png,,,,XIV,,De Amomo.,Cap. XIV. [De Amomo.] Amomum est fruticulus,1.14,De Amomo,Cap. XIV. [De Amomo.],,1.14,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0060.jp2/full/1200,/0/default.jpg"
1,grc,15,29,page_images/page-0061.png,,15,spr-ch-1.15,ιε,,Περὶ Κόστου.,Κεφ. ιε΄. [Περὶ Κόστου.],1.15,Περὶ Κόστου,Κεφ. ιε΄. [Περὶ Κόστου.],Κεφ. ιε΄. [Περὶ Κόστου.],1.15,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0061.jp2/full/1200,/0/default.jpg"
1,la,927,29,page_images/page-0061.png,,,,XV,,De Costo.,"Cap. XV. [De Costo.] Costus excellit arabicus, can-",1.15,De Costo,Cap. XV. [De Costo.],,1.15,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0061.jp2/full/1200,/0/default.jpg"
1,grc,16,30,page_images/page-0062.png,,16,spr-ch-1.16,ιϛ,,Περὶ Σχοίνου.,Κεφ. ιϛ΄. [Περὶ Σχοίνου.],1.16,Περὶ Σχοίνου,Κεφ. ιϛ΄. [Περὶ Σχοίνου.],Κεφ. ιϛ΄. [Περὶ Σχοίνου.],1.16,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0062.jp2/full/1200,/0/default.jpg"
1,la,928,30,page_images/page-0062.png,spr-lb-1-0062-15,,,XVI,,De Schoeno.,Cap. XVI. [De Schoeno.] Schoenus alius nascitur,1.16,De Schoeno,Cap. XVI. [De Schoeno.],,1.16,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0062.jp2/full/1200,/0/default.jpg"
1,grc,17,31,page_images/page-0063.png,,17,spr-ch-1.17,ιζ,,Περὶ Καλάμου.,Κεφ. ιζ΄. [Περὶ Καλάμου.],1.17,Περὶ Καλάμου,Κεφ. ιζ΄. [Περὶ Καλάμου.],Κεφ. ιζ΄. [Περὶ Καλάμου.],1.17,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0063.jp2/full/1200,/0/default.jpg"
1,la,929,31,page_images/page-0063.png,spr-lb-1-0063-14,,,XVII,,De Calamo aromatico.,Cap. XVII. [De Calamo aromatico.] Calamus aro-,1.17,De Calamo aromatico,Cap. XVII. [De Calamo aromatico.],,1.17,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0063.jp2/full/1200,/0/default.jpg"
1,grc,18,32,page_images/page-0064.png,,18,spr-ch-1.18,ιη,,Περὶ Βαλσάμου.,Κεφ. ιη΄. [Περὶ Βαλσάμου.],1.18,Περὶ Βαλσάμου,Κεφ. ιη΄. [Περὶ Βαλσάμου.],Κεφ. ιη΄. [Περὶ Βαλσάμου.],1.18,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0064.jp2/full/1200,/0/default.jpg"
1,la,930,32,page_images/page-0064.png,spr-lb-1-0064-11,,,XVIII,,De Balsamo.,Cap. XVIII. [De Balsamo.] Balsamum. Est au-,1.18,De Balsamo,Cap. XVIII. [De Balsamo.],,1.18,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0064.jp2/full/1200,/0/default.jpg"
1,grc,19,35,page_images/page-0067.png,,19,spr-ch-1.19,ιθ,,Περὶ Ἀσπαλάθου.,Κεφ. ιθ΄. [Περὶ Ἀσπαλάθου.],1.19,Περὶ Ἀσπαλάθου,Κεφ. ιθ΄. [Περὶ Ἀσπαλάθου.],Κεφ. ιθ΄. [Περὶ Ἀσπαλάθου.],1.19,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0067.jp2/full/1200,/0/default.jpg"
1,la,931,35,page_images/page-0067.png,spr-lb-1-0067-17,,,XIX,,De Aspalatho.,Cap. XIX. [De Aspalatho.] Aspalathus [quem alii,1.19,De Aspalatho,Cap. XIX. [De Aspalatho.],,1.19,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0067.jp2/full/1200,/0/default.jpg"
1,grc,20,36,page_images/page-0068.png,,20,spr-ch-1.20,κ,,Περὶ Βρύου.,Κεφ. κ΄. [Περὶ Βρύου.],1.20,Περὶ Βρύου,Κεφ. κ΄. [Περὶ Βρύου.],Κεφ. κ΄. [Περὶ Βρύου.],1.20,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0068.jp2/full/1200,/0/default.jpg"
1,la,932,36,page_images/page-0068.png,,,,XX,,De Bryo.,"Cap. XX. [De Bryo.] Bryum, quod nonnulli splach-",1.20,De Bryo,Cap. XX. [De Bryo.],,1.20,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0068.jp2/full/1200,/0/default.jpg"
1,grc,21,37,page_images/page-0069.png,,21,spr-ch-1.21,κα,,Περὶ Ἀγαλλόχου.,Κεφ. κα΄. [Περὶ Ἀγαλλόχου.],1.21,Περὶ Ἀγαλλόχου,Κεφ. κα΄. [Περὶ Ἀγαλλόχου.],Κεφ. κα΄. [Περὶ Ἀγαλλόχου.],1.21,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0069.jp2/full/1200,/0/default.jpg"
1,grc,22,37,page_images/page-0069.png,,22,spr-ch-1.22,κβ,,Περὶ Νασκάφθου.,Κεφ. κβ΄. [Περὶ Νασκάφθου.],1.22,Περὶ Νασκάφθου,Κεφ. κβ΄. [Περὶ Νασκάφθου.],Κεφ. κβ΄. [Περὶ Νασκάφθου.],1.22,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0069.jp2/full/1200,/0/default.jpg"
1,la,933,37,page_images/page-0069.png,,,,XXI,,De Agallocho.,Cap. XXI. [De Agallocho.] Agallochum lignum est,1.21,De Agallocho,Cap. XXI. [De Agallocho.],,1.21,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0069.jp2/full/1200,/0/default.jpg"
1,la,934,37,page_images/page-0069.png,spr-lb-1-0069-16,,,XXII,,De Nascaphtho.,"Cap. XXII. [De Nascaphtho.] Nascaphthon, aliis",1.22,De Nascaphtho,Cap. XXII. [De Nascaphtho.],,1.22,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0069.jp2/full/1200,/0/default.jpg"
1,grc,23,38,page_images/page-0070.png,,23,spr-ch-1.23,κγ,,Περὶ Καγκάμου.,Κεφ. κγ΄. [Περὶ Καγκάμου.],1.23,Περὶ Καγκάμου,Κεφ. κγ΄. [Περὶ Καγκάμου.],Κεφ. κγ΄. [Περὶ Καγκάμου.],1.23,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0070.jp2/full/1200,/0/default.jpg"
1,grc,24,38,page_images/page-0070.png,,24,spr-ch-1.24,κδ,,Περὶ Κύφεως.,Κεφ. κδ΄. [Περὶ Κύφεως.],1.24,Περὶ Κύφεως,Κεφ. κδ΄. [Περὶ Κύφεως.],Κεφ. κδ΄. [Περὶ Κύφεως.],1.24,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0070.jp2/full/1200,/0/default.jpg"
1,la,935,38,page_images/page-0070.png,,,,XXIII,,De Cancamo.,Cap. XXIII. [De Cancamo.] Cancamon est lacrima,1.23,De Cancamo,Cap. XXIII. [De Cancamo.],,1.23,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0070.jp2/full/1200,/0/default.jpg"
1,la,936,38,page_images/page-0070.png,spr-lb-1-0070-14,,,XXIV,,De Cyphi.,Cap. XXIV. [De Cyphi.] Cyphi est suffimenti com-,1.24,De Cyphi,Cap. XXIV. [De Cyphi.],,1.24,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0070.jp2/full/1200,/0/default.jpg"
1,grc,25,39,page_images/page-0071.png,,25,spr-ch-1.25,κε,,Περὶ Κρόκου.,Κεφ. κε΄. [Περὶ Κρόκου.],1.25,Περὶ Κρόκου,Κεφ. κε΄. [Περὶ Κρόκου.],Κεφ. κε΄. [Περὶ Κρόκου.],1.25,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0071.jp2/full/1200,/0/default.jpg"
1,la,937,39,page_images/page-0071.png,spr-lb-1-0071-12,,,XXV,,De Croco.,"Cap. XXV. [De Croco.] Crocus [alii castor, alii",1.25,De Croco,Cap. XXV. [De Croco.],,1.25,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0071.jp2/full/1200,/0/default.jpg"
1,grc,26,41,page_images/page-0073.png,,26,spr-ch-1.26,κϛ,,Περὶ Κροκομάγματος.,Κεφ. κϛ΄. [Περὶ Κροκομάγματος.],1.26,Περὶ Κροκομάγματος,Κεφ. κϛ΄. [Περὶ Κροκομάγματος.],Κεφ. κϛ΄. [Περὶ Κροκομάγματος.],1.26,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0073.jp2/full/1200,/0/default.jpg"
1,grc,27,41,page_images/page-0073.png,,27,spr-ch-1.27,κζ,,Περὶ Ἑλενίου.,Κεφ. κζ΄. [Περὶ Ἑλενίου.],1.27,Περὶ Ἑλενίου,Κεφ. κζ΄. [Περὶ Ἑλενίου.],Κεφ. κζ΄. [Περὶ Ἑλενίου.],1.27,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0073.jp2/full/1200,/0/default.jpg"
1,la,938,41,page_images/page-0073.png,,,,XXVI,,De Crocomagmate.,Cap. XXVI. [De Crocomagmate.] Crocomagma e,1.26,De Crocomagmate,Cap. XXVI. [De Crocomagmate.],,1.26,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0073.jp2/full/1200,/0/default.jpg"
1,la,939,41,page_images/page-0073.png,spr-lb-1-0073-14,,,XXVII,,De Helenio.,Cap. XXVII. [De Helenio.] Helenium [alii sym-,1.27,De Helenio,Cap. XXVII. [De Helenio.],,1.27,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0073.jp2/full/1200,/0/default.jpg"
1,grc,28,43,page_images/page-0075.png,,28,spr-ch-1.28,κη,,Περὶ Ἐλενίου αἰγυπτίου.,Κεφ. κη΄. [Περὶ Ἐλενίου αἰγυπτίου.],1.28,Περὶ Ἐλενίου αἰγυπτίου,Κεφ. κη΄. [Περὶ Ἐλενίου αἰγυπτίου.],Κεφ. κη΄. [Περὶ Ἐλενίου αἰγυπτίου.],1.28,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0075.jp2/full/1200,/0/default.jpg"
1,grc,29,43,page_images/page-0075.png,,29,spr-ch-1.29,κθ,,Περὶ ἐλαίου ὠμοτριβοῦς.,Κεφ. κθ΄. [Περὶ ἐλαίου ὠμοτριβοῦς.],1.29,Περὶ ἐλαίου ὠμοτριβοῦς,Κεφ. κθ΄. [Περὶ ἐλαίου ὠμοτριβοῦς.],Κεφ. κθ΄. [Περὶ ἐλαίου ὠμοτριβοῦς.],1.29,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0075.jp2/full/1200,/0/default.jpg"
1,la,940,43,page_images/page-0075.png,,,,XXVIII,,De Hellenio aegyptio.,Cap. XXVIII. [De Hellenio aegyptio.] Aliud He-,1.28,De Hellenio aegyptio,Cap. XXVIII. [De Hellenio aegyptio.],,1.28,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0075.jp2/full/1200,/0/default.jpg"
1,la,941,43,page_images/page-0075.png,spr-lb-1-0075-13,,,XXIX,,De oleo ex immaturis olivis.,Cap. XXIX. [De oleo ex immaturis olivis.] Opti-,1.29,De oleo ex immaturis olivis,Cap. XXIX. [De oleo ex immaturis olivis.],,1.29,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0075.jp2/full/1200,/0/default.jpg"
1,grc,30,44,page_images/page-0076.png,,30,spr-ch-1.30,λ,,Περὶ ἐλαίου κοινοῦ.,Κεφ. λ΄. [Περὶ ἐλαίου κοινοῦ.],1.30,Περὶ ἐλαίου κοινοῦ,Κεφ. λ΄. [Περὶ ἐλαίου κοινοῦ.],Κεφ. λ΄. [Περὶ ἐλαίου κοινοῦ.],1.30,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0076.jp2/full/1200,/0/default.jpg"
1,la,942,44,page_images/page-0076.png,,,,XXX,,De oleo communi.,Cap. XXX. [De oleo communi.] Quod vetustius.,1.30,De oleo communi,Cap. XXX. [De oleo communi.],,1.30,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0076.jp2/full/1200,/0/default.jpg"
1,grc,31,45,page_images/page-0077.png,,31,spr-ch-1.31,λα,,Περὶ ἐλαίου ἐκ τῆς ἀγρίας ἐλαίας.,Κεφ. λα΄. [Περὶ ἐλαίου ἐκ τῆς ἀγρίας ἐλαίας.],1.31,Περὶ ἐλαίου ἐκ τῆς ἀγρίας ἐλαίας,Κεφ. λα΄. [Περὶ ἐλαίου ἐκ τῆς ἀγρίας ἐλαίας.],Κεφ. λα΄. [Περὶ ἐλαίου ἐκ τῆς ἀγρίας ἐλαίας.],1.31,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0077.jp2/full/1200,/0/default.jpg"
1,grc,32,45,page_images/page-0077.png,,32,spr-ch-1.32,λβ,,Ἔλαιον λευκόν.,Κεφ. λβ΄. [Ἔλαιον λευκόν.],1.32,Ἔλαιον λευκόν,Κεφ. λβ΄. [Ἔλαιον λευκόν.],Κεφ. λβ΄. [Ἔλαιον λευκόν.],1.32,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0077.jp2/full/1200,/0/default.jpg"
1,la,943,45,page_images/page-0077.png,,,,XXXI,,De oleo sylvestris olivae.,Cap. XXXI. [De oleo sylvestris olivae.] Quod e,1.31,De oleo sylvestris olivae,Cap. XXXI. [De oleo sylvestris olivae.],,1.31,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0077.jp2/full/1200,/0/default.jpg"
1,la,944,45,page_images/page-0077.png,spr-lb-1-0077-11,,,XXXII,,Oleum candidum.,Cap. XXXII. [Oleum candidum.] Candidum red-,1.32,Oleum candidum,Cap. XXXII. [Oleum candidum.],,1.32,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0077.jp2/full/1200,/0/default.jpg"
1,grc,33,46,page_images/page-0078.png,,33,spr-ch-1.33,λγ,,Περὶ σικυωνίου ἐλαίου.,Κεφ. λγ΄. [Περὶ σικυωνίου ἐλαίου.],1.33,Περὶ σικυωνίου ἐλαίου,Κεφ. λγ΄. [Περὶ σικυωνίου ἐλαίου.],Κεφ. λγ΄. [Περὶ σικυωνίου ἐλαίου.],1.33,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0078.jp2/full/1200,/0/default.jpg"
1,la,945,46,page_images/page-0078.png,spr-lb-1-0078-11,,,XXXIII,,De Sicyonio oleo.,Cap. XXXIII. [De Sicyonio oleo.] E praedictis li-,1.33,De Sicyonio oleo,Cap. XXXIII. [De Sicyonio oleo.],,1.33,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0078.jp2/full/1200,/0/default.jpg"
1,grc,34,47,page_images/page-0079.png,,34,spr-ch-1.34,λδ,,Ῥύπος βαλανείων.,Κεφ. λδ΄. [Ῥύπος βαλανείων.],1.34,Ῥύπος βαλανείων,Κεφ. λδ΄. [Ῥύπος βαλανείων.],Κεφ. λδ΄. [Ῥύπος βαλανείων.],1.34,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0079.jp2/full/1200,/0/default.jpg"
1,grc,35,47,page_images/page-0079.png,,35,spr-ch-1.35,λε,,Ῥύπος ἐκ τῆς παλαίστρας.,Κεφ. λε΄. [Ῥύπος ἐκ τῆς παλαίστρας.],1.35,Ῥύπος ἐκ τῆς παλαίστρας,Κεφ. λε΄. [Ῥύπος ἐκ τῆς παλαίστρας.],Κεφ. λε΄. [Ῥύπος ἐκ τῆς παλαίστρας.],1.35,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0079.jp2/full/1200,/0/default.jpg"
1,grc,36,47,page_images/page-0079.png,,36,spr-ch-1.36,λϛ,,Ῥύπος γυμνασίων.,Κεφ. λϛ΄. [Ῥύπος γυμνασίων.],1.36,Ῥύπος γυμνασίων,Κεφ. λϛ΄. [Ῥύπος γυμνασίων.],Κεφ. λϛ΄. [Ῥύπος γυμνασίων.],1.36,,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0079.jp2/full/1200,/0/default.jpg"
